Project,Antipattern,File,Line from,Line to,Code fragment,Explanation
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/ElementProperty.java,66,66,"public final TableField<ElementPropertyRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key is named just 'id' which is a generic name that doesn't convey meaning about the entity. Consider renaming it to 'element_property_id' to make it more descriptive and to avoid ambiguity in queries with joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Error.java,59,59,"public final TableField<ErrorRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'error_id'. Consider renaming the column to 'error_id' to make it self-documenting and avoid ambiguity in queries with joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Game.java,67,67,"public final TableField<GameRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The table uses a generic 'id' column as the primary key, but there's already a unique constraint on 'code' (KEY_GAME_CODE_UNIQUE) which is a natural key suitable for identifying games. Consider using 'code' as the primary key or renaming 'id' to something more descriptive like 'game_id'."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameMission.java,70,70,"public final TableField<GameMissionRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'game_mission_id' to make it more meaningful and to avoid ambiguity in queries with joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameRole.java,66,66,"public final TableField<GameRoleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'game_role_id'. Consider renaming the column to include the table name for clarity and to avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameSession.java,73,73,"public final TableField<GameSessionRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'game_session_id'. Consider renaming the primary key to 'game_session_id' to make it self-documenting and consistent when referenced as a foreign key in other tables.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameSessionRole.java,66,66,"public final TableField<GameSessionRoleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key column is generically named 'id' instead of a more descriptive name like 'game_session_role_id'. Consider renaming the primary key to be more specific and self-documenting, which improves query readability especially in joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameToken.java,65,65,"public final TableField<GameTokenRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'game_token_id'. Consider renaming the primary key to include the table name for better clarity when joining tables.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GameVersion.java,68,68,"public final TableField<GameVersionRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'game_version_id' to make it more meaningful and to avoid ambiguity in queries with joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Group.java,67,67,"public final TableField<GroupRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'group_id'. Consider renaming the primary key to 'group_id' to make it self-documenting and easier to identify in queries involving multiple tables.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GroupAttempt.java,68,68,"public final TableField<GroupAttemptRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'group_attempt_id'. Consider renaming the primary key to include the table name for clarity and to avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GroupEvent.java,66,66,"public final TableField<GroupEventRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'group_event_id'. Consider renaming the primary key to 'group_event_id' to make it self-documenting and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GroupObjective.java,67,67,"public final TableField<GroupObjectiveRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'group_objective_id' to make it more meaningful and to avoid ambiguity in joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GroupRole.java,66,66,"public final TableField<GroupRoleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'group_role_id'. Consider renaming the primary key to include the table name for clarity and to avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/GroupScore.java,68,68,"public final TableField<GroupScoreRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key is named just 'id' which is a generic name that doesn't convey meaning about the table it belongs to. Consider renaming it to 'group_score_id' to make it more descriptive and avoid ambiguity in joins.
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/GroupScore.java,78,78,"public final TableField<GroupScoreRecord, Double> DELTA = createField(DSL.name(""delta""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""NULL""), SQLDataType.FLOAT)), this, """");",The DELTA column uses FLOAT type which can cause rounding errors for fixed-precision values like scores. Consider using DECIMAL or NUMERIC type instead to ensure accurate calculations.
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/GroupScore.java,83,83,"public final TableField<GroupScoreRecord, Double> NEW_SCORE_NUMBER = createField(DSL.name(""new_score_number""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""NULL""), SQLDataType.FLOAT)), this, """");",The NEW_SCORE_NUMBER column uses FLOAT type which can introduce precision errors when storing score values. Consider using DECIMAL or NUMERIC type for accurate score representation.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/LearningGoal.java,67,67,"public final TableField<LearningGoalRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'learning_goal_id' to make it more meaningful and to avoid ambiguity in queries with joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/MissionEvent.java,67,67,"public final TableField<MissionEventRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'mission_event_id'. Consider renaming the primary key to 'mission_event_id' to make it self-documenting and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Organization.java,65,65,"public final TableField<OrganizationRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The table uses a generic 'id' as the primary key name, but there's already a unique constraint on 'code' (KEY_ORGANIZATION_CODE_UNIQUE) which could serve as a natural primary key since organization codes are typically immutable identifiers. Consider using 'code' as the primary key or renaming 'id' to 'organization_id' for clarity."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/OrganizationGame.java,69,69,"public final TableField<OrganizationGameRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'organization_game_id' to make it more meaningful and self-documenting, especially in queries involving multiple tables."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/OrganizationGameRole.java,66,66,"public final TableField<OrganizationGameRoleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'organization_game_role_id'. Consider renaming the column to include the table name for clarity and to avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/OrganizationGameToken.java,65,65,"public final TableField<OrganizationGameTokenRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key is named just 'id' which is a generic name that doesn't convey meaning about the entity. Consider renaming it to 'organization_game_token_id' to make it more descriptive and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/OrganizationRole.java,66,66,"public final TableField<OrganizationRoleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name. Consider renaming it to 'organization_role_id' to make it more meaningful and to avoid ambiguity in queries with joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Player.java,67,67,"public final TableField<PlayerRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'player_id'. Consider renaming the primary key to 'player_id' to make it self-documenting and easier to identify in queries involving multiple tables.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/PlayerAttempt.java,68,68,"public final TableField<PlayerAttemptRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'player_attempt_id'. Consider renaming the primary key to 'player_attempt_id' to make it self-documenting and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/PlayerEvent.java,66,66,"public final TableField<PlayerEventRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'player_event_id'. Consider renaming the column to 'player_event_id' to make it self-documenting and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/PlayerObjective.java,67,67,"public final TableField<PlayerObjectiveRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key column is generically named 'id' instead of a more descriptive name like 'player_objective_id'. Consider renaming the primary key to 'player_objective_id' to make it self-documenting and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/PlayerScore.java,68,68,"public final TableField<PlayerScoreRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key is named just 'id' which is generic and doesn't convey meaning about the table it belongs to. Consider renaming it to 'player_score_id' to make it more descriptive and avoid ambiguity in joins.
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/PlayerScore.java,78,78,"public final TableField<PlayerScoreRecord, Double> DELTA = createField(DSL.name(""delta""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""NULL""), SQLDataType.FLOAT)), this, """");",The 'delta' column uses FLOAT type which can cause rounding errors for score calculations that require precision. Consider using DECIMAL or NUMERIC type instead to ensure accurate fixed-precision arithmetic.
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/PlayerScore.java,83,83,"public final TableField<PlayerScoreRecord, Double> NEW_SCORE_NUMBER = createField(DSL.name(""new_score_number""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""NULL""), SQLDataType.FLOAT)), this, """");",The 'new_score_number' column uses FLOAT type which can introduce rounding errors when storing score values. Consider using DECIMAL or NUMERIC type to maintain precision for score data.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/PropertyValue.java,66,66,"public final TableField<PropertyValueRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name that doesn't convey the table context. Consider renaming it to 'property_value_id' to make it more meaningful and to avoid ambiguity in queries with joins."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/Scale.java,69,69,"public final TableField<ScaleRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is generic and non-descriptive. Additionally, a synthetic auto-increment primary key exists even though there's a unique constraint on 'type' (KEY_SCALE_TYPE_UNIQUE) which could serve as a natural primary key. Consider renaming to 'scale_id' or using 'type' as the primary key if it's truly unique and immutable."
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/Scale.java,79,79,"public final TableField<ScaleRecord, Double> MIN_VALUE = createField(DSL.name(""min_value""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""0""), SQLDataType.FLOAT)), this, """");",The 'min_value' column uses FLOAT which can cause precision loss for fixed-precision values like scale boundaries. Consider using DECIMAL or NUMERIC types instead to ensure exact representation of values.
averbraeck_gamedata-common,Rounding Errors,src/main/java/nl/gamedata/data/tables/Scale.java,84,84,"public final TableField<ScaleRecord, Double> MAX_VALUE = createField(DSL.name(""max_value""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""100""), SQLDataType.FLOAT)), this, """");",The 'max_value' column uses FLOAT which can cause precision loss for fixed-precision values like scale boundaries. Consider using DECIMAL or NUMERIC types instead to ensure exact representation of values.
averbraeck_gamedata-common,Fear of the Unknown,src/main/java/nl/gamedata/data/tables/Scale.java,79,79,"public final TableField<ScaleRecord, Double> MIN_VALUE = createField(DSL.name(""min_value""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""0""), SQLDataType.FLOAT)), this, """");","The 'min_value' column has a default value but is marked as NULLABLE (no .nullable(false)), which means it can never be NULL in practice due to the default. Consider marking it as NOT NULL explicitly to reflect its actual behavior."
averbraeck_gamedata-common,Fear of the Unknown,src/main/java/nl/gamedata/data/tables/Scale.java,84,84,"public final TableField<ScaleRecord, Double> MAX_VALUE = createField(DSL.name(""max_value""), SQLDataType.FLOAT.defaultValue(DSL.field(DSL.raw(""100""), SQLDataType.FLOAT)), this, """");","The 'max_value' column has a default value but is marked as NULLABLE (no .nullable(false)), which means it can never be NULL in practice due to the default. Consider marking it as NOT NULL explicitly to reflect its actual behavior."
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/TemplateElement.java,67,67,"public final TableField<TemplateElementRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");",The primary key is named just 'id' which is a generic name that doesn't convey meaning about the entity. Consider renaming it to 'template_element_id' to make it more descriptive and avoid ambiguity in joins.
averbraeck_gamedata-common,ID Required,src/main/java/nl/gamedata/data/tables/User.java,67,67,"public final TableField<UserRecord, Integer> ID = createField(DSL.name(""id""), SQLDataType.INTEGER.nullable(false).identity(true), this, """");","The primary key is named just 'id' which is a generic, non-descriptive name. A more meaningful name like 'user_id' would better convey the column's purpose and avoid ambiguity in queries with joins."
